file_id,user_id,subforum_id,num_contexts,label_text,sentence,label
30799750_1,581606,1362,0,noHate,http://users.erols.com/interlac/corres.htm Check out these schools  most offer high school level courses for credit if the school will accept them you will have to check .,0
13850110_2,586090,1391,0,noHate,As for the ' Oxegen experience '  watch out that your tent does n't get burnt to the ground  like what happened to many people last year .,0
30626401_3,572147,1348,0,noHate,Looked like it was 6 inches tall ; but I saw it .,0
30507538_3,575512,1362,0,noHate,Maybe you 'll find it useful .,0
13452119_2,572977,1347,0,noHate,I 'll have to reread it a few more times to get it clear but thanks for posting this .,0
13271390_2,577040,1345,2,noHate,I have no intention of ever setting foot in Mexico so I 'll have to take your word for it .,0
12857105_3,572893,1346,0,noHate,I hope his God blesses him,0
31741847_2,597994,1363,0,noHate,Face shaved and moustache trimmed ...,0
30491774_3,576855,1362,0,noHate,I am not expecting six figures a year but would like to be comfortable .,0
13071832_3,579408,1345,0,noHate,They are lighter skin Negros now ...,0
13864610_1,578838,1391,0,noHate,And all nonsense .,0
13484016_3,577166,1347,0,noHate,A citizen will have the right to bear arms and encouraged to exercise it .,0
30549353_1,608067,1359,0,noHate,Here is another source for 5.56 They are out of stock on the Wolf garbage but have PMC and some Federal in stock .,0
14109338_2,600429,1381,0,noHate,You now have a new friend from Pembroke Pines  Florida .,0
13484856_1,576000,1345,0,noHate,[IMAGE: Melvin Weiss .,0
14267267_2,572095,1380,0,noHate,I hope they find him .,0
13606532_1,586425,1393,0,noHate,I will go to sleep now  as I have to wake up reasonably early this morrow .,0
13485521_1,575326,1395,0,noHate,Are there any sources that state that it was Trotsky who reiceived the money and was responsible for destruction of Black Hundreds  as opposed to Lenin or another Bolshevik leader ?,0
14110818_2,599484,1381,0,noHate,I 'm 24 yrs old and live in MN .,0
33676864_5,734541,1388,0,noHate,Billy - `` That guy would n't leave me alone  so I gave him the Trudeau salute . '',0
13605248_2,579436,1393,1,noHate,These are much more important in my estimation .,0
31643289_2,599498,1363,0,noHate,Then I might get barbed wire around my wrist .,0
30399327_1,735873,1362,0,noHate,Hi I 'm trying to move myself and my three year old son up to Northern California or even out of state somewhere near woodlands and I am curious if anyone knows about places I might be able to stay for cheap or free or if anyone has a contact .,0
14028381_1,586393,1387,0,noHate,Very easy Rebel Robbie  our bluebells have flowers which droop down  the Spanish variety have flowers that stick out horizontally  and yes they do cross very easily between species which is why people are asked to destroy the Spaniards before they wipe out our own bluebells .,0
13851180_4,592649,1391,0,noHate,Has this situation changed that much ??,0
31711277_3,601322,1363,0,noHate,And this site was resticted on my moms computer so it took me a few days to hack her PW and change that .,0
14083173_2,585426,1381,0,noHate,I 'm too close to the left coast .,0
12871152_1,572479,1346,0,noHate,so they even IDOLIZE a convicted Pedophile and Murderer -- convicted in a public trial -- and established an organization to shield pedophiles and child killers from further scrutiny of American law,0
30980551_2,744084,1346,2,noHate,Most look the same or have the same features .,0
31690213_3,577495,1345,0,noHate,Black guy stabs student  and then slices her throat in front of 30 plus students and faculty  garners barely a mention in the MSM .,0
30623737_7,579195,1362,0,noHate,Some of it is kind of hard to follow  as the japanese have interesting ideas about relationships  dialogue and making ( no ) sense in general .,0
14052954_2,576306,1383,0,noHate,PS .,0
14105130_1,599783,1381,0,noHate,I see all of your goals being accomplished  especially finding a girl to settle down with .,0
13862179_1,589338,1391,0,noHate,not sure where I got them mate  they look like they 're from a magazine though coz they 're scans of photocopies it looks like. will find em and post them,0
30528488_3,572862,1362,0,noHate,But I 've seen it several times in the past two or three years .,0
31173460_2,600025,1363,0,noHate,My family is ok adn they leave me alone but they are pretty liberal. so is my school .,0
12855815_1,572150,1346,0,noHate,Why do people still join Militias ?,0
13843216_2,572307,1391,0,noHate,Check out this interview : http://findarticles.com/p/articles/m ... _ 7576181/pg _ 5/,0
30623580_3,573411,1362,0,noHate,I do not let my children watch tv at all .,0
30623737_6,579195,1362,0,noHate,It features some pretty good  cutting edge anime for mature teens and adults .,0
30645977_2,575696,1362,0,noHate,And it was on my list for middle names for my son .,0
12854553_1,572066,1346,0,noHate,I had to start a new thread seeing as this thread was no longer functioning properly .,0
13497385_1,586291,1395,0,noHate,Edin D eko Bosnian soccer player Zvjezdan Misimović Mismovic and D eko Bosnian President Zeljko Komsic and Angela Lejla Damardzic Bosnian Special Forces OSE Bosnian Street people,0
30580510_2,581720,1348,0,noHate,Never seen them on anyone else but my mother .,0
13594339_1,572043,1393,0,noHate,All of his posts thus far have been rather gratuitous and heavily aimed on Skandinavia alenth with the histories and spirits thereof  particularly the later portion of post #31 .,0
30603434_1,572984,1359,0,noHate,Unfortunately in the United Kingdom we do n't have guns like you Yanks so I was hoping for some alternatives for a SHTF scenario ?,0
14083415_1,575256,1383,0,noHate,If they 're not related  they 're not all Slavs .,0
13504039_4,579435,1345,0,noHate,Investigators believe that Ewell pretended to be a utility repairman to get into the home of Leamond Turnage  69  and his wife Robyn  57 .,0
14097509_3,598917,1381,0,noHate,I am 6 ' 0 around 160lbs 100 % Hungarian. anyone out there ???? 16,0
14026796_2,577642,1387,0,noHate,Hacked website ?,0
13594631_3,589830,1393,0,noHate,Anyway good luck all .,0
14296059_2,585681,1380,2,noHate,Is n't 80 years of failure enough to teach you something ?,0
13547398_1,580757,1345,0,noHate,Just got turned on to a website from a friend of mine .,0
13481130_2,572154,1346,0,noHate,Im on youtube trying to find it right now .,0
14675559_1,577849,1371,0,noHate,Mr. Farkel thinks Whites are too stupid to be doctors and if we had an all White society we would have no doctors and no one to pull our teeth out .,0
13506478_1,572490,1395,0,noHate,Hello Oleg If I did not know I would have thought it is a picture of one of our boer families here in south africa : - ) regards joe,0
14093987_2,574818,1381,0,noHate,There 's a name from the past !,0
31775702_3,577351,1363,0,noHate,I lived by what is or was the Union 76 truckstop and the T/A truckstop off of Milliken Avenue exit on I-10 .,0
14428276_2,600342,1375,0,noHate,Organize and take action. you have other whites around you  bring them together .,0
30474363_1,580743,1354,0,noHate,Form Letter to Send to German Government on Behalf of Ernst Zundel .,0
13451430_1,582250,1347,0,noHate,Can you give any examples of progress made by skinheads or the Klan ?,0
14651924_3,572170,1371,0,noHate,I think a lot of black males become conceited by this .,0
14093243_1,585513,1381,0,noHate,Few pics taken this summer ...,0
14676828_1,573598,1371,0,noHate,You sound very similar to Satan in the New Testament when he was tempting Jesus to abandon God by offering him wealth and power .,0
14018061_2,579386,1388,0,noHate,I was in the Taiwan airport and the whole plane was East Indian .,0
30474363_3,580743,1354,0,noHate,Help keep this case alive,0
14439130_1,578055,1375,0,noHate,For those who like to pass out papers The Nationalist Times is looking for you !,0
30794651_2,572128,1362,0,noHate,You are almost certain to hear a few negro kids say they want to be `` rappas '' or `` basketball playas . '',0
12883101_2,577823,1345,4,noHate,Welcome to the front lines ...,0
14655279_1,572874,1371,0,noHate,I'm not wasting my time watching that .,0
14112552_1,600753,1381,0,noHate,right on !! i want a lil ' rotweiler  when i het one his/her name will be schatzi !! aww cause it will be my sweetie !!! - val ! ( i love that smiley ! ),0
30701160_1,578887,1362,0,noHate,Some Universities have a substantial number of lectures available for free online .,0
14064971_1,575982,1383,2,noHate,I think you all got your way  and they closed down the German minority in Upper Silesia thread under Activism and Politics in Europe .,0
30790770_1,572308,1362,0,noHate,Little Miss Little Miss Muffet sat on a tuffet Eating a Big Mac and fries Along came a spider and sat down beside her ' Yuck '  it said  ' I prefer flies ' .,0
14032605_1,593795,1387,0,noHate,Hi brothers and sisters  i live in wiltshire so if there is anyone else here from wiltshire let me know .,0
13621261_9,579371,1393,0,noHate,Wolf 278,0
13844590_1,590544,1391,0,noHate,That was a wonderful article by Kevin Myers .,0
13462686_8,575159,1347,0,noHate,Anyways if proven wrong by extensive genetic and anthropological evidence  I will accept the view that to be considered white you must be of pure European ancestry .,0
30790752_2,574050,1362,0,noHate,I 'm going off to college in about 6 months and i 'm wondering how you college guys prepared for it/payed for it. any tips ?,0
13461061_2,575534,1346,0,noHate,Non-Muslim Michigan High School students wear hijabs in school for class lesson to `` explore religion and identity '' | Pamela Geller  Atlas Shrugs,0
30491774_1,576855,1362,0,noHate,Did they have pretty good lives ?,0
14673542_4,572387,1371,0,noHate,It reminded me of a bar-room shootout in old Westerns .,0
12851205_1,576176,1346,2,noHate,It's sad when the stupid petitions get filled in 2-3 weeks like that one to build the death star .,0
30565018_1,572842,1348,0,noHate,Football by itself is not bad .,0
14411262_2,579088,1375,0,noHate,Is the time now ?,0
13582449_10,589659,1393,0,noHate,Try buying some of the `` Carolus Rex '' compilations .,0
30542503_2,572977,1354,0,noHate,Thank you to all who posted them .,0
13608459_1,581214,1393,0,noHate,Could a Norwegian poster give us Non Norwegains a quick run through of the likely or possible turnout of the Election .,0
14053109_2,575982,1383,0,noHate,Kapela OSP Radawie g.Z,0
12854553_2,572066,1346,0,noHate,See the new thread @ https : //www.stormfront.org/forum/t989503/,0
30625900_2,573148,1346,0,noHate,If a third world savage attacks a Jew  is it all Jewey 's fault ?,0
14110372_4,600299,1381,0,noHate,OK bye !,0
14109104_1,572043,1381,0,noHate,What I find to be a joke is that someone would take it seriously and post absolute nonsense and crap about this site  without checking it out first .,0
30486701_1,735180,1388,2,noHate,I wonder what these race mixers are thinking ?,0
13455402_4,582379,1347,0,noHate,I 'm not saying `` do n't go out of your house and do n't talk to anyone '' but it 's really important to stay grounded with a group who are n't part of the mass. It 's much easier to remain independent and avoid being caught under the stampede if you have a reminder that you are n't the only person who 's not part of the mass. Uuuugh !,0
30780354_2,574070,1354,0,noHate,I 'm 5 ' 7 "  pudgy with a gut and soft muscles  and I 've wrestled and over-powered bigger  ripped black guys and submitted them .,0
14302330_1,572210,1380,0,noHate,You can have chickens in your back yard here in town in Kalispell .,0
14072114_2,578889,1383,0,noHate,Other shooting at protester Shooting to people in Kiev / ???????? ?? ???????????? ? ?????,0
14268247_3,572068,1380,0,noHate,Just Google it and you 'll see what I mean .,0
14302429_3,576731,1380,0,noHate,I have n't rode a bus since .,0
13585432_3,586425,1393,0,noHate,--------------- > Again the same average person without special education  can understand 40 % of the text of the Iliad written in Archaic Ionian Greek approximately two thousand nine hundred years ago .,0
13511105_2,577743,1345,0,noHate,Damian Brown  26  was taken into custody by East Baton Rouge Parish sheriff 's deputies and charged with identity theft after officials at Scotlandville Elementary say he put three different social security numbers on his applications .,0
13196001_1,573486,1345,2,noHate,I was hoping that at least one of those animals would get their heads lobbed off by the propeller blades like in Dawn of The Dead .,0
14650949_1,574041,1371,0,noHate,Suspect also linked to 2009 murder rape case ..,0
30554924_1,578499,1359,1,noHate,Its gone full retard now .,0
13480228_3,572128,1345,0,noHate,http://www.wavy.com/Global/story.asp?S=6591380http://content.hamptonroads.com/stor ... 5810 & ran = 71385,0
13867769_1,592767,1391,0,noHate,Just for the record is this the same Journalist that wrote the article a few weeks ago telling us to mongrelise ?,0
30497977_1,618934,1347,0,noHate,Aw c 'mon Hillary is a babe .,0
13600800_2,589256,1393,0,noHate,Voice of sanity speaking at last on SF !,0
13622449_3,585974,1393,2,noHate,I refuse to believe it !,0
14678308_1,572285,1371,0,noHate,The Boers will be free in their Volkstaat by then and they can show us how their ancestors carved a civilization outta nothing,0
30598978_1,598852,1362,0,noHate,If there is anything I can do to help  let me know .,0
30446292_3,572841,1359,0,noHate,Thinking about getting a CCW .,0
13480343_1,573459,1345,0,noHate,If you click on the new nation news link at the bottom of my post your will go to a website full of white victims of black crime .,0
30645545_1,575534,1359,0,noHate,Shows me that you 've probably never trained in jiu-jitsu .,0
30559299_1,572544,1354,0,noHate,All that stuff makes for Good TV ........ The shows Great and keep you on Pins and Needles .,0
13863483_1,581188,1391,0,noHate,The History channel had something on about what your talking about .,0
30739023_16,572817,1362,0,noHate,Maybe it would give him a better appreciation for math if he actually applied it to something while he was having fun .,0
14271321_1,600297,1380,0,noHate,To be honest I have not heard in yrs of any skinheads beating anyone up what a shame it should be an everyday event .,0
30461427_1,575855,1359,0,noHate,Neither of the Diaz brothers are very bright but they generally come to fight .,0
30631759_1,574140,1359,0,noHate,Since the other thread is getting to long and bugging out  it 's time to start a new one  I 'll start it off with this ; Preparedness I,0
13507437_3,575149,1395,0,noHate,Though i am from younger generations  these are my father words .,0
30560741_2,574041,1359,0,noHate,Some so remote  you will hear coyotes  and see the night sky as never before .,0
30548905_1,575351,1359,0,noHate,Lars Andersen simply must be cast as an Elf by Peter Jackson in new Hobbit Lord Of The Rings movies .,0
31735172_1,577415,1363,0,noHate,My God .,0
12883017_1,576824,1345,0,noHate,For ten dollars it would give me some entertainment .,0
13851180_2,592649,1391,0,noHate,I stayed in Ballina and saw almost no foreigners at all .,0
13164908_1,572144,1345,0,noHate,I only clicked on the article hoping it was I white baby and as usual I was disappointed .,0
30611264_4,574754,1348,0,noHate,Imagine if I got 100 percent negro .,0
30622912_6,580712,1359,0,noHate,Instead I am seeing this tiny percentage of black wrestlers taking all the MMA spots .,0
14033650_2,595890,1387,0,noHate,Why Bedfordshire Needs Kevin Carroll as Police Commissioner,0
13589956_5,572289,1393,0,noHate,Miss Germany looks southern too .,0
30623660_1,572449,1362,0,noHate,Thank you !,0
13475603_1,583610,1347,0,noHate,These two elements in your comment are quite baffling .,0
30623737_3,579195,1362,0,noHate,The `` Dragonball Z '' hairstyle is all the rage amongst the 12-14 yr old boys  too .,0
12905790_2,578244,1345,2,noHate,Let 's order a pizza to be delivered where we are and then try to assault the driver  no one will know how to catch us .,0
30461401_1,594327,1359,0,noHate,If a J frame .38 wont deal with it  you should n't be screwing with it without a long gun .,0
13468181_1,572206,1345,0,noHate,if you have enough money for high speed internet to download it you can probably afford the book ! you have your priorities mixed up if you have high speed internet which you 'd need to d/l it but cant feed your kids  lol .,0
14430526_1,576945,1375,0,noHate,The British Protestants built strange communities in Northern Ireland  and the Irish Catholics said : `` What is happening here ? '',0
14103292_3,599555,1381,0,noHate,I was begininning to feel alone out here in SoCal !,0
14439692_1,599759,1375,0,noHate,I have a suggestion for distribution of your collection .,0
13589077_3,589887,1393,0,noHate,I 'm very grateful for all help .,0
30603583_1,578431,1359,0,noHate,Disagree.,0
30659678_10,576682,1359,0,noHate,Shoot a pre merger Thompson Center Hawken 50 .,0
14032740_10,574284,1387,0,noHate,There was not one white child amongst them .,0
14089145_3,598330,1381,4,noHate,Works for me .,0
13843333_1,585858,1391,0,noHate,Maybe it 's about time for groups of white people to renounce their citizenship .,0
13488239_3,575829,1395,0,noHate,Beautiful ship !,0
14672794_1,614412,1371,0,noHate,Did you register an account on this site just to call these people white supremacists/call them stupid ?,0
30765084_1,581674,1362,0,noHate,Take pics of blacks  junkies and gangsters on the streets and next take pics of the schools .,0
30729304_2,576058,1362,0,noHate,Burger King was next up .,0
30585975_2,572116,1362,0,noHate,The rest of us Goyim : we have to break our backs making up the inflation difference .,0
13472697_3,579059,1346,0,noHate,Ca n't have that .,0
30591002_2,572266,1348,0,noHate,Has anybody watched the video and listened to him ?,0
30491832_1,575970,1362,0,noHate,Teachers Combine Math With Social Justice Lessons - The College Fix Meanwhile in the other side of the world ...,0
14302342_2,572095,1380,0,noHate,It 's 93 right now here  but 81 there .,0
30713735_2,741032,1362,0,noHate,Anyone remember the yamoto ? youtube : japanese battleship yamoto If they had enough oil to run the thing  they would have taken over the entire ocean .,0
13850039_1,590562,1391,0,noHate,As a white nationalist I personally would not pay to watch the likes of that drug addict Amy Winehouse or scum like Rage Against The Machine .,0
14038266_2,576637,1387,0,noHate,It 's nice to see other people here in this section that lean towards the old Pagan beliefs too .,0
13481788_2,584941,1346,0,noHate,Learning how to find good TV shows online and watch what I want when I want has tripled my quality of life .,0
13866882_1,572289,1391,1,noHate,Of course if people would stop going to these places then they would never be able to earn enough money to start up foreign cesspits in Irish towns .,0
13473247_4,583605,1346,0,noHate,I have seen young white girl 's and boy 's acting like blacks with their baggy pant 's and their hip hop .,0
12843993_1,572794,1396,0,noHate,My heart goes out to you ..,0
30451877_3,572043,1388,0,noHate,Even if it 's all black or all Pakistani  that 's somehow `` diverse '' .,0
30444110_9,574197,1348,0,noHate,I feel as though this border should be much  much further south .,0
13866620_1,586589,1391,5,noHate,Make sure you have a security team for Justin Barrett whenever he speaks in public in case the unwashed scum try anything again .,0
30421625_2,736708,1396,0,noHate,The people running SA into the ground  want to wipe them all out .,0
30473423_3,573347,1348,0,noHate,Cheaper too .,0
14038723_1,579969,1387,0,noHate,When I started learning about Hitler in school and I was possessed with trying to find out if I was Aryan .,0
14103100_6,599541,1381,0,noHate,MUCH NICER down here. e mail me sometime,0
31785554_1,577884,1363,0,noHate,I've actually noticed that cops tend to share our beliefs more than just about any other government related profession .,0
13349494_2,577232,1345,0,noHate,Please do n't use the fallacy of authority either .,0
14669890_2,572638,1371,0,noHate,And you will find it too  just like you have so many times before . . .,0
14284240_2,572043,1380,0,noHate,We 'll win that way ...... LOL,0
14658510_2,614248,1371,0,noHate,I mean whites are offsprings of Homo sapien & Neanderthal hybrids .,0
31768281_1,601074,1363,0,noHate,I am going to try and update my site soon  I did however add a chat room .,0
14417801_2,581509,1375,0,noHate,I thank you for your dedication to our cause .,0
31732972_1,599694,1363,0,noHate,I rarely watch TV but if I do it 's most likely a movie or something of that sort .,0
13484572_1,576885,1346,0,noHate,Making them up a history because they have none ?,0
30777667_1,582243,1362,0,noHate,I sure hope they do that with mine because I have a mental block to all math past adding and subtracting !,0
13947255_1,578543,1388,0,noHate,Like I have always said and will say till my dying day and beyond .,0
30407467_3,578125,1359,0,noHate,The guy if soooo annoying !,0
30663322_6,578085,1348,0,noHate,After the party and kid 's games  there were two dozen little `` houses '' set up in the parking lot for trunk-or-treat candy for the kids .,0
30549227_2,573414,1359,0,noHate,Not one FTF or malfunction of any kind .,0
14409488_4,580021,1375,0,noHate,( Once saw ad for funeral home on some in a bar ) LOL People dont pay attention but some do notice .,0
13125529_3,577495,1345,0,noHate,Emily Tubb  33  of Southaven  who is in the English department at East High School  was indicted last week for alleged possession with intent to distribute Adderall  alprazolam and heroin .,0
13438903_5,573092,1347,0,noHate,That 's a little scary .,0
14301771_3,581963,1380,0,noHate,Burlington Coat Factory Hiring For New Store in Conroe | Houston 's Hiring | a Chron.com blog lots more to check out .,0
30729106_1,575697,1362,0,noHate,My guess is that if your district has too few `` minority '' students they will start bussing them in from more `` cultural '' neighborhoods .,0
14027556_4,595869,1387,0,noHate,I laughed and laughed at his antics !!! whilst another couple of Pakistani youths celebrate by hitching a temporary ride on a TK Maxx lorry !!!,0
14097203_2,598498,1381,0,noHate,Patience is a virtue you know .,0
30657818_2,575695,1348,0,noHate,4 cyclinder motorcycle Historic vehicle Laurin Klement T. B 1899-1903 - YouTube Historic vehicle Torpedo V4 1909 - YouTube Historic vehicle Torpedo V4 1909 http://thekneeslider.com/images/2012...-rightside.jpg Handlebar camera mount ride video !,0
14675546_1,577085,1371,0,noHate,The only reason Whites were successful was because we took those things from other cultures and races ?,0
14111329_1,599840,1381,0,noHate,Hey j.p. i called the number you left me in my mail a couple of weeks ago but they said they never heard of ya  i e-mailed you back and havent heard back  shoot me yopur #again .,0
14667680_2,572043,1371,0,noHate,I 'm not trolling  but venting .,0
30560348_1,572862,1359,0,noHate,Yep.,0
14080293_1,577101,1381,0,noHate,I've replied to a few posts by guys in the past and got no reply back  so some of us ladies ARE actually trying,0
31750940_2,750107,1363,0,noHate,This is the reason certain schools down here where I live have a white prom and a black prom .,0
30518244_4,575351,1348,0,noHate,NGC 1977 stretches across the field just below center  separated from NGC 1973 ( above right ) and NGC 1975 ( above left ) by dark regions laced with faint red emission from hydrogen atoms .,0
14038029_3,577318,1387,0,noHate,http://www.natfront.com/join.html,0
12834217_2,572066,1346,0,noHate,In order to help increase the booklets downloads  it would be great if all Stormfronters who had YouTube accounts  could display the following text in the description boxes of their uploaded YouTube videos .,0
31783489_1,598671,1363,0,noHate,hello all  I was wondering  what does the tripple 7 flag stand for ?,0
14298697_2,579878,1380,0,noHate,The most feminine form which these days has been lost .,0
14021722_2,575492,1388,0,noHate,A more apt analogy would be if he went to a party and showed up to find a small group of whites standing around while darkies kept pouring through the door and acting like they owned the place  so he joined some of the whites in complaining about it .,0
30632791_5,579418,1362,0,noHate,My mom says I ca n't play here any more if you 're not jewish . ",0
30754246_2,575951,1354,0,noHate,Maybe this should be a poll so we can democratically set his iq .,0
13842418_2,592410,1391,0,noHate,I 'm not sure if these guys are reds but I like this song .,0
31775640_3,585783,1363,0,noHate,Peter the Great .,0
13456208_2,572414,1397,0,noHate,It is just outstanding .,0
31771330_1,599957,1363,0,noHate,I've told my friends and all of them agree with me ( some only partially ) .,0
31783672_7,609445,1363,0,noHate,You are not out of the wigger stage .,0
14015093_2,595557,1388,0,noHate,http://www.nature.com/news/2011/1109....2011.518.html This site is great for our cause .. It tells a whole different story through DNA  not political BS .,0
13582449_7,589659,1393,0,noHate,Odium ( Sweden ) - Oi ! ( This is one my favourites ...,0
13462686_1,575159,1347,0,noHate,John Joy Tree  I agree with a lot of what you say but I have a few objections .,0
14036740_1,574938,1387,0,noHate,Hey all I 'll be visiting southwest england in a few weeks  pm if you 'd like to get together for a pint if your in the area .,0
14014155_3,594241,1388,0,noHate,I really like this idea .,0
30627221_1,572342,1359,0,noHate,I plan on posting the above quote after every post until this really funny joke thread is done with .,0
12848466_6,575848,1346,0,noHate,She says the class is out of control and the kids are unteachable  and the black administration does not support her .,0
30398448_5,573365,1359,0,noHate,In a 72 hour scenario you dont need food .,0
30690865_2,579746,1362,0,noHate,In high school i got all kinds of hell for having an article on Rudolph Hess  and this was before i was even a WN .,0
30550331_1,573447,1362,0,noHate,i have been using Firefox for about 6 months now. ive never looked back  IE is so slow when compared to FF,0
14082741_2,597968,1381,0,noHate,I was actually scared a few times .,0
14103132_2,599107,1381,0,noHate,I moved here so I 'm not `` out of the wood work '' .,0
14264040_1,573377,1380,0,noHate,Longer and unedited recording of the radio show : The Jay Thomas Show : ( Warning : Some Graphic Language ) Tuesday 's Heated Exchange Involving Leith Officials Over Mistreatment Claims by Girlfriend of Kynan Dutton | WDAY | Fargo  ND,0
13864766_2,591125,1391,2,noHate,Unfortunately  we missed out last year but this year s occasion will definitely make up for it .,0
14112132_1,573512,1381,0,noHate,im from nepa not looking for a relationship just someone to talk to my brother goes to ps in state college so im down there quite often xxboobearxx@aol.com,0
33633437_2,573169,1388,0,noHate,They just do n't know when to stop breeding .,0
14101609_5,586974,1381,0,noHate,I respect them .,0
31742047_1,586659,1363,0,noHate,This happened to me too.Some of my friends could not comprehend why I did n't like how some Miss China looked .,0
31718889_2,573694,1363,0,noHate,I 'm starting mine tomorrow and I 'm a little nervous .,0
13505141_2,577743,1345,0,noHate,Read more : Charges in deadly wreck that killed 5 motorcyclists - LancasterOnline.com News Crash takes injured woman 's fiancé  mom - LancasterOnline.com News,0
30586780_1,578987,1348,0,noHate,Then maybe it 's possible that female circumcision is no worse than male circumcision if done in the way you explained .,0
30684848_1,603573,1362,0,noHate,Yeah I 've gotten annoying responses to people when I told them we were going to home school  but they were n't as `` You 're a weirdo '' as the responses we get for not vaccinating .,0
13600553_1,585390,1393,0,noHate,I seen a young Latvian girl at Prague airport with a very dark arab and their little girl about 2 was very dark .,0
30570258_1,574367,1354,0,noHate,What is worse  is the fact that they are allowed to bring their violent chaos to our beloved homelands  and contaminate the minds of our children !,0
13587460_2,586725,1393,0,noHate,The downfall has begun ...,0
31000153_1,576505,1346,0,noHate,At the hospital I take care of very diverse group of patients  use your imagination .,0
13842795_2,591010,1391,1,noHate,One day though  our day will come .,0
30571340_2,575662,1359,0,noHate,When I was young  gun shows were just that .,0
13859752_2,578188,1391,0,noHate,Thank you .,0
30386044_2,573309,1362,0,noHate,You parents who care enough to commit so passionately to your children are heros and heroines .,0
30459820_2,577066,1354,0,noHate,BOOK : Tell the Truth and Shame the Devil `` Tell the Truth and Shame the Devil '' in English and German .,0
14414529_2,573536,1375,0,noHate,These same people  must eat their stupid pills like they were candy .,0
13504803_4,586601,1395,0,noHate,The big problem is that some swiss are backing this colonisation !,0
13284493_3,572180,1345,0,noHate,Where 's Lenny Pitts ' article on this one ?,0
14031472_1,596265,1387,2,noHate,i do this and the looks i get out of disgust are regular but i happily carry on walking and laugh them off  they think showing me a few pictures of negro kids on a poster without a burger is going to make me want to give money to them ?,0
14031705_1,582357,1387,0,noHate,A mans game where every now and again all the players get together for a nice cuddle ?,0
30468974_2,734569,1359,0,noHate,People in Europe have nothing .,0
14102360_2,599457,1381,0,noHate,Anyways if you wanna party respond .,0
30457462_3,575397,1388,0,noHate,They breed faster .,0
13861410_1,591103,1391,0,noHate,I got a pm from him in which he cliams to write for the Sunday Independent 's Life magazine  enough said,0
30611458_5,578188,1348,0,noHate,I have a total of four dollars invested in decorations .,0
13506356_1,583828,1345,0,noHate,Demarco Harris  a 13-year-old black boy  murders a 24-year-old woman sitting in her car  and tells the court he was forced to do it .,0
14290913_2,576945,1380,0,noHate,And I have probably said enough on this for now .,0
14298736_1,572210,1380,0,noHate,I consider it one of the greatest honors that I got to see the ultrasound .,0
30486701_5,735180,1388,2,noHate,They dont think a child of their own race is good enough ?,0
13494428_2,586139,1395,0,noHate,I have seen her live in concert and took a photo with her  you jealous ?,0
14037954_2,595843,1387,0,noHate,THREE times as many Muslims are in prison than 15 years ago,0
30635444_4,572145,1348,0,noHate,Jackie Evancho - Lovers - House of Flying Daggers - HD - YouTube,0
31788539_1,599956,1363,0,noHate,Those of the youth hold the future .... just listen to your old farts and young at heart 20 's and 30 's for a little advise,0
14673732_4,572324,1371,12,noHate,I hear Liberia is nice this time of the year .,0
13505191_2,586662,1395,0,noHate,These in Russia i saw was pure black as black as can be  maybe some of them was `` tourists '' and `` students '' but the ones i seen near the out door music show was wearing dirty clothes in their late 20s big gang off them  even seen a girl dating a black .,0
14028685_1,595997,1387,0,noHate,I do get my Theirs  theres and they 're  mixed up sometimes but i was educated under Labours rule so i cant be completly to blame .,0
13486369_2,585521,1395,0,noHate,Thank you for your support and thank you for everything else !!,0
30645545_2,575534,1359,0,noHate,None of it 's takedowns or submission holds rely on brute strength  but instead on superb technique .,0
14298736_3,572210,1380,0,noHate,Dresden got to see as well and it was a wonderful thing for her to see .,0
14271160_3,605432,1380,0,noHate,Does that make sense ?,0
14665319_2,585630,1371,0,noHate,Maybe before 1789 .,0
14418926_1,573865,1375,0,noHate,I encourage everyone to read the following information about one of the best opportunities the White race has left for survival : http://www.natallhv.com/what.html,0
14287296_1,572068,1380,0,noHate,Your post sure had something that was breaking the rules of this board  maybe was too insulting to be posted here .,0
13456333_2,577969,1347,0,noHate,Thieves and liars always think you 're stealing and lying .,0
13865942_3,590294,1391,0,noHate,http://www.irish-nationalism.com/forum/,0
31711240_3,744926,1363,0,noHate,There are many whites out there who would become part of the movement  but know nothing of it !,0
14023805_3,572057,1387,0,noHate,Wonder what happened ?,0
13449504_1,572191,1347,0,noHate,I just want to add that no matter what a person 's class or character I will always give a white person the benefit of `` coming right '' before I reject them as `` wiggers '' or `` white trash '',0
